type,from ,to ,m1 ,m2 ,m3 ,i1 ,i2 ,i3 ,i4 ,i5 ,i6 ,i7 ,i8 ,i9 ,fromIdx ,toIdx
76,5704 ,5623 ,0.753651 ,-0.97699 ,-999.95 ,608.168 ,15.3649 ,15.3649 ,576.604 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3601 ,3554
76,5704 ,5663 ,-0.68932 ,-1.57012 ,-999.95 ,599.168 ,-28.4627 ,-28.4627 ,515.48 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3601 ,3576
76,5704 ,5699 ,-1.48794 ,-2.19078 ,-999.95 ,544.677 ,-96.4009 ,-96.4009 ,420.618 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3601 ,3599
76,5704 ,5709 ,-1.48598 ,-1.22304 ,-999.95 ,574.081 ,-47.1904 ,-47.1904 ,552.158 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3601 ,3604
76,5711 ,5609 ,0.39319 ,-1.4384 ,-999.95 ,608.329 ,12.1712 ,12.1712 ,532.207 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3544
76,5711 ,5622 ,1.30113 ,-1.26216 ,-999.95 ,584.429 ,40.5923 ,40.5923 ,547.998 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3552
76,5711 ,5663 ,-0.446291 ,-1.58721 ,-999.95 ,604.692 ,-18.5658 ,-18.5658 ,514.133 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3576
76,5711 ,5699 ,-1.15161 ,-2.34182 ,-999.95 ,562.723 ,-80.7031 ,-80.7031 ,395.183 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3599
76,5711 ,5709 ,-1.30037 ,-1.3735 ,-999.95 ,579.207 ,-47.1863 ,-47.1863 ,536.902 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3604
76,5711 ,5712 ,-1.34553 ,-3.59687 ,-999.95 ,528.53 ,-122.297 ,-122.297 ,211.467 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3609
76,5711 ,5714 ,-1.88028 ,-2.04036 ,-999.95 ,519.039 ,-111.429 ,-111.429 ,445.895 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3606 ,3611
76,5719 ,5609 ,0.664545 ,-1.22575 ,-999.95 ,606.442 ,17.7515 ,17.7515 ,554.555 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3544
76,5719 ,5663 ,-0.130857 ,-1.53757 ,-999.95 ,609.208 ,-5.82533 ,-5.82533 ,520.9 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3576
76,5719 ,5699 ,-0.663106 ,-2.43259 ,-999.95 ,584.35 ,-48.9508 ,-48.9508 ,380.649 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3599
76,5719 ,5709 ,-1.02241 ,-1.48912 ,-999.95 ,589.056 ,-40.3323 ,-40.3323 ,524.309 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3604
76,5719 ,5712 ,-0.622274 ,-3.63027 ,-999.95 ,562.915 ,-61.7326 ,-61.7326 ,193.196 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3609
76,5719 ,5714 ,-1.45235 ,-2.25862 ,-999.95 ,545.458 ,-97.2413 ,-97.2413 ,409.608 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3613 ,3611
76,5726 ,5609 ,0.822468 ,-0.979892 ,-999.95 ,606.655 ,17.0821 ,17.0821 ,576.18 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3616 ,3544
76,5726 ,5663 ,0.0564958 ,-1.39695 ,-999.95 ,611.173 ,0.820958 ,0.820958 ,537.503 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3616 ,3576
76,5726 ,5699 ,-0.348274 ,-2.33362 ,-999.95 ,595.275 ,-24.9593 ,-24.9593 ,399.297 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3616 ,3599
76,5726 ,5709 ,-0.806626 ,-1.44458 ,-999.95 ,597.852 ,-29.9545 ,-29.9545 ,530.657 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3616 ,3604
76,5726 ,5714 ,-1.1334 ,-2.27556 ,-999.95 ,565.25 ,-77.0202 ,-77.0202 ,406.194 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3616 ,3611
76,5732 ,5663 ,0.189764 ,-1.21543 ,-999.95 ,612.604 ,4.16502 ,4.16502 ,556.474 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3619 ,3576
76,5732 ,5699 ,-0.133079 ,-2.19768 ,-999.95 ,600.606 ,-9.75811 ,-9.75811 ,423.047 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3619 ,3599
76,5732 ,5709 ,-0.674728 ,-1.33756 ,-999.95 ,603.398 ,-22.3046 ,-22.3046 ,543.395 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3619 ,3604
76,5732 ,5714 ,-0.932848 ,-2.18064 ,-999.95 ,577.856 ,-60.3613 ,-60.3613 ,422.386 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3619 ,3611
76,5732 ,5733 ,-1.70686 ,-3.60411 ,-999.95 ,505.284 ,-148.519 ,-148.519 ,221.616 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3619 ,3622
76,5738 ,5663 ,0.296014 ,-1.02875 ,-999.95 ,613.782 ,5.64242 ,5.64242 ,573.18 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3624 ,3576
76,5738 ,5699 ,0.0568216 ,-2.0345 ,-999.95 ,603.567 ,1.4304 ,1.4304 ,449.741 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3624 ,3599
76,5738 ,5709 ,-0.555107 ,-1.2186 ,-999.95 ,607.728 ,-16.0623 ,-16.0623 ,556.091 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3624 ,3604
76,5738 ,5714 ,-0.737502 ,-2.09327 ,-999.95 ,587.985 ,-45.2142 ,-45.2142 ,437.716 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3624 ,3611
76,5743 ,5699 ,0.136362 ,-1.86776 ,-999.95 ,605.483 ,5.05506 ,5.05506 ,475.427 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3627 ,3599
76,5743 ,5709 ,-0.500072 ,-1.06099 ,-999.95 ,610.67 ,-12.062 ,-12.062 ,570.673 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3627 ,3604
76,5743 ,5714 ,-0.655364 ,-1.97045 ,-999.95 ,593.168 ,-37.0137 ,-37.0137 ,457.901 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3627 ,3611
76,5743 ,5733 ,-1.29929 ,-3.51056 ,-999.95 ,532.541 ,-118.206 ,-118.206 ,220.595 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3627 ,3622
76,5748 ,5699 ,0.170271 ,-1.73127 ,-999.95 ,607.001 ,5.9942 ,5.9942 ,495.106 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3630 ,3599
76,5748 ,5709 ,-0.466611 ,-0.921319 ,-999.95 ,612.741 ,-9.45615 ,-9.45615 ,581.751 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3630 ,3604
76,5748 ,5714 ,-0.631171 ,-1.82212 ,-999.95 ,596.538 ,-31.986 ,-31.986 ,480.711 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3630 ,3611
76,5748 ,5733 ,-1.27355 ,-3.34893 ,-999.95 ,536.53 ,-114.729 ,-114.729 ,240.565 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3630 ,3622
76,5748 ,5749 ,-0.0988807 ,-3.67542 ,-999.95 ,573.597 ,-12.7225 ,-12.7225 ,183.434 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3630 ,3633
76,5754 ,5699 ,0.229015 ,-1.54074 ,-999.95 ,608.854 ,7.22929 ,7.22929 ,520.209 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3635 ,3599
76,5754 ,5714 ,-0.565341 ,-1.6477 ,-999.95 ,601.206 ,-24.8205 ,-24.8205 ,505.726 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3635 ,3611
76,5754 ,5733 ,-1.18291 ,-3.19919 ,-999.95 ,544.338 ,-105.657 ,-105.657 ,259.3 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3635 ,3622
76,5758 ,5699 ,0.322229 ,-1.36001 ,-999.95 ,610.08 ,8.98831 ,8.98831 ,541.27 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3638 ,3599
76,5758 ,5714 ,-0.478242 ,-1.50739 ,-999.95 ,605.203 ,-18.491 ,-18.491 ,524.133 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3638 ,3611
76,5758 ,5733 ,-1.02925 ,-3.09514 ,-999.95 ,554.79 ,-91.7122 ,-91.7122 ,272.222 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3638 ,3622
76,5758 ,5749 ,0.160494 ,-3.35743 ,-999.95 ,580.411 ,12.3383 ,12.3383 ,226.887 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3638 ,3633
76,5763 ,5699 ,0.418468 ,-1.15983 ,-999.95 ,611.267 ,9.75042 ,9.75042 ,561.502 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3641 ,3599
76,5763 ,5714 ,-0.379622 ,-1.35906 ,-999.95 ,608.787 ,-12.7496 ,-12.7496 ,541.644 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3641 ,3611
76,5763 ,5733 ,-0.839932 ,-2.99843 ,-999.95 ,566.082 ,-74.5893 ,-74.5893 ,285.366 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3641 ,3622
76,5763 ,5749 ,0.357799 ,-3.18503 ,-999.95 ,580.858 ,29.842 ,29.842 ,253.643 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3641 ,3633
76,5768 ,5699 ,0.412795 ,-1.03278 ,-999.95 ,612.707 ,8.27206 ,8.27206 ,572.725 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3644 ,3599
76,5768 ,5714 ,-0.374965 ,-1.2312 ,-999.95 ,610.377 ,-11.0175 ,-11.0175 ,555.058 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3644 ,3611
76,5768 ,5733 ,-0.825629 ,-2.87497 ,-999.95 ,569.08 ,-71.1724 ,-71.1724 ,305.208 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3644 ,3622
76,5768 ,5749 ,0.383332 ,-3.05332 ,-999.95 ,582.861 ,31.1493 ,31.1493 ,274.863 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3644 ,3633
76,5768 ,5771 ,1.55946 ,-2.71623 ,-999.95 ,531.49 ,118.182 ,118.182 ,335.196 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3644 ,3647
76,5774 ,5714 ,-0.388329 ,-1.04239 ,-999.95 ,612.337 ,-9.18413 ,-9.18413 ,572.309 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3649 ,3611
76,5774 ,5733 ,-0.826986 ,-2.73098 ,-999.95 ,571.777 ,-68.268 ,-68.268 ,329.169 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3649 ,3622
76,5774 ,5771 ,1.56994 ,-2.50068 ,-999.95 ,535.046 ,111.371 ,111.371 ,369.267 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3649 ,3647
76,5774 ,5777 ,-0.853899 ,-1.82271 ,-999.95 ,588.784 ,-43.7465 ,-43.7465 ,479.443 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3649 ,3652
76,5779 ,5733 ,-0.815701 ,-2.54712 ,-999.95 ,575.867 ,-62.9905 ,-62.9905 ,360.474 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3654 ,3622
76,5779 ,5749 ,0.411368 ,-2.70479 ,-999.95 ,588.708 ,29.9386 ,29.9386 ,334.104 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3654 ,3633
76,5779 ,5771 ,1.60292 ,-2.35326 ,-999.95 ,535.931 ,107.556 ,107.556 ,393.04 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3654 ,3647
76,5779 ,5777 ,-0.837726 ,-1.64152 ,-999.95 ,593.026 ,-37.1738 ,-37.1738 ,505.331 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3654 ,3652
76,5784 ,5733 ,-0.778922 ,-2.42786 ,-999.95 ,579.813 ,-57.1912 ,-57.1912 ,381.052 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3657 ,3622
76,5784 ,5749 ,0.469013 ,-2.57745 ,-999.95 ,589.58 ,32.7425 ,32.7425 ,356.034 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3657 ,3633
76,5784 ,5771 ,1.64612 ,-2.1727 ,-999.95 ,537.196 ,102.039 ,102.039 ,421.883 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3657 ,3647
76,5784 ,5777 ,-0.813212 ,-1.50739 ,-999.95 ,596.464 ,-32.0337 ,-32.0337 ,522.945 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3657 ,3652
76,5789 ,5733 ,-0.724331 ,-2.23282 ,-999.95 ,585.818 ,-48.1988 ,-48.1988 ,414.576 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3660 ,3622
76,5789 ,5749 ,0.509971 ,-2.36798 ,-999.95 ,592.178 ,32.4291 ,32.4291 ,392.274 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3660 ,3633
76,5789 ,5771 ,1.69278 ,-1.95029 ,-999.95 ,539.922 ,93.4556 ,93.4556 ,456.238 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3660 ,3647
76,5789 ,5777 ,-0.781108 ,-1.32842 ,-999.95 ,600.717 ,-25.8168 ,-25.8168 ,544.074 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3660 ,3652
76,5794 ,5733 ,-0.702659 ,-2.09525 ,-999.95 ,589.241 ,-43.1084 ,-43.1084 ,437.583 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3663 ,3622
76,5794 ,5749 ,0.550167 ,-2.20049 ,-999.95 ,593.959 ,32.0989 ,32.0989 ,420.583 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3663 ,3633
76,5794 ,5771 ,1.73487 ,-1.7528 ,-999.95 ,542.983 ,84.8208 ,84.8208 ,484.968 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3663 ,3647
76,5794 ,5777 ,-0.766725 ,-1.16036 ,-999.95 ,603.969 ,-21.1354 ,-21.1354 ,561.287 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3663 ,3652
76,5799 ,5733 ,-0.77307 ,-1.94563 ,-999.95 ,589.484 ,-43.0769 ,-43.0769 ,461.139 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3666 ,3622
76,5799 ,5749 ,0.491837 ,-2.08643 ,-999.95 ,597.334 ,26.4082 ,26.4082 ,439.843 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3666 ,3633
76,5799 ,5771 ,1.70839 ,-1.67298 ,-999.95 ,547.553 ,78.9574 ,78.9574 ,496.039 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3666 ,3647
76,5799 ,5777 ,-0.798403 ,-0.991089 ,-999.95 ,605.967 ,-18.0653 ,-18.0653 ,575.949 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3666 ,3652
76,5804 ,5733 ,-0.81882 ,-1.74657 ,-999.95 ,591.655 ,-39.5087 ,-39.5087 ,490.75 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3669 ,3622
76,5804 ,5749 ,0.433443 ,-1.94635 ,-999.95 ,600.765 ,20.8363 ,20.8363 ,462.469 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3669 ,3633
76,5804 ,5771 ,1.65326 ,-1.56976 ,-999.95 ,554.851 ,70.5185 ,70.5185 ,509.904 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3669 ,3647
76,5808 ,5733 ,-0.738895 ,-1.62103 ,-999.95 ,596.77 ,-32.0004 ,-32.0004 ,508.561 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3672 ,3622
76,5808 ,5749 ,0.543722 ,-1.7527 ,-999.95 ,601.338 ,23.1741 ,23.1741 ,490.741 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3672 ,3633
76,5808 ,5771 ,1.73649 ,-1.30583 ,-999.95 ,558.663 ,59.4322 ,59.4322 ,540.856 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3672 ,3647
76,5812 ,5733 ,-0.504974 ,-1.57014 ,-999.95 ,603.765 ,-20.683 ,-20.683 ,516.159 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3675 ,3622
76,5812 ,5749 ,0.769105 ,-1.51939 ,-999.95 ,599.19 ,28.1203 ,28.1203 ,520.884 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3675 ,3633
76,5815 ,5733 ,-0.316803 ,-1.46765 ,-999.95 ,608.294 ,-11.9309 ,-11.9309 ,529.267 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3678 ,3622
76,5815 ,5749 ,0.942998 ,-1.24781 ,-999.95 ,598.761 ,27.3139 ,27.3139 ,551.268 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3678 ,3633
76,5818 ,5733 ,-0.311861 ,-1.27615 ,-999.95 ,610.604 ,-9.69509 ,-9.69509 ,550.551 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3681 ,3622
76,5818 ,5749 ,0.961391 ,-1.06608 ,-999.95 ,601.621 ,22.8126 ,22.8126 ,568.534 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3681 ,3633
76,5818 ,5819 ,0.42756 ,-3.05461 ,-999.95 ,581.802 ,35.0151 ,35.0151 ,274.591 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3681 ,3684
76,5822 ,5733 ,-0.572158 ,-1.03765 ,-999.95 ,609.823 ,-13.4526 ,-13.4526 ,572.562 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3686 ,3622
76,5822 ,5749 ,0.722123 ,-1.10394 ,-999.95 ,606.985 ,17.0417 ,17.0417 ,565.981 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3686 ,3633
76,5822 ,5819 ,-0.220139 ,-2.80129 ,-999.95 ,589.568 ,-20.4271 ,-20.4271 ,318.171 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3686 ,3684
76,5826 ,5749 ,0.38534 ,-1.15168 ,-999.95 ,611.729 ,8.80044 ,8.80044 ,562.313 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3689 ,3633
76,5826 ,5819 ,-1.0023 ,-2.41832 ,-999.95 ,569.359 ,-72.9109 ,-72.9109 ,382.293 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3689 ,3684
76,5829 ,5749 ,0.12124 ,-1.0844 ,-999.95 ,614.122 ,2.03196 ,2.03196 ,568.609 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3692 ,3633
76,5829 ,5771 ,1.41202 ,-1.21842 ,-999.95 ,580.306 ,42.7744 ,42.7744 ,551.901 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3692 ,3647
76,5829 ,5819 ,-1.52915 ,-1.874 ,-999.95 ,550.583 ,-83.0467 ,-83.0467 ,469.619 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3692 ,3684
76,5833 ,5749 ,-0.0937213 ,-0.980149 ,-999.95 ,615.002 ,-2.47482 ,-2.47482 ,577.304 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3695 ,3633
76,5833 ,5771 ,1.13046 ,-1.38184 ,-999.95 ,589.003 ,38.6912 ,38.6912 ,535.639 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3695 ,3647
76,5836 ,5771 ,0.822339 ,-1.51622 ,-999.95 ,597.622 ,30.2813 ,30.2813 ,521.004 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3698 ,3647
76,5838 ,5771 ,0.381404 ,-1.58929 ,-999.95 ,606.601 ,13.5364 ,13.5364 ,513.657 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3701 ,3647
76,5840 ,5771 ,-0.0589693 ,-1.53953 ,-999.95 ,609.516 ,-3.22202 ,-3.22202 ,520.655 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3704 ,3647
76,5842 ,5771 ,-0.382767 ,-1.40455 ,-999.95 ,608.177 ,-13.4505 ,-13.4505 ,536.537 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3707 ,3647
76,5844 ,5771 ,-0.748408 ,-1.13271 ,-999.95 ,604.87 ,-19.9569 ,-19.9569 ,563.915 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3710 ,3647
76,5846 ,5699 ,1.17154 ,-0.964589 ,-999.95 ,597.045 ,25.587 ,25.587 ,575.955 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3713 ,3599
76,5848 ,5699 ,0.895165 ,-1.14844 ,-999.95 ,602.017 ,23.0514 ,23.0514 ,561.305 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3716 ,3599
76,5850 ,5587 ,2.54551 ,-2.91578 ,-999.95 ,448.829 ,182.618 ,182.618 ,330.723 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3719 ,3528
76,5850 ,5699 ,0.61906 ,-1.24933 ,-999.95 ,607.03 ,16.7858 ,16.7858 ,552.301 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3719 ,3599
76,5850 ,5709 ,1.59417 ,-1.61866 ,-999.95 ,557.194 ,70.3472 ,70.3472 ,503.689 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3719 ,3604
76,5850 ,5852 ,1.97473 ,-2.39563 ,-999.95 ,505.661 ,132.452 ,132.452 ,390.284 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3719 ,3722
76,5855 ,5699 ,0.285656 ,-1.25388 ,-999.95 ,611.579 ,7.01135 ,7.01135 ,552.539 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3724 ,3599
76,5855 ,5709 ,1.12404 ,-1.8532 ,-999.95 ,578.237 ,56.5585 ,56.5585 ,472.359 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3724 ,3604
76,5855 ,5714 ,1.06429 ,-0.940762 ,-999.95 ,601.002 ,22.1051 ,22.1051 ,578.3 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3724 ,3611
76,5855 ,5852 ,1.2623 ,-2.68598 ,-999.95 ,551.958 ,95.8231 ,95.8231 ,337.031 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3724 ,3722
76,5860 ,5587 ,0.699505 ,-3.49763 ,-999.95 ,564.762 ,62.5541 ,62.5541 ,209.997 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3727 ,3528
76,5860 ,5699 ,-0.0315461 ,-1.19542 ,-999.95 ,613.159 ,-1.58593 ,-1.58593 ,558.567 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3727 ,3599
76,5860 ,5709 ,0.582773 ,-1.99435 ,-999.95 ,596.525 ,29.985 ,29.985 ,454.061 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3727 ,3604
76,5860 ,5714 ,0.783109 ,-1.0994 ,-999.95 ,605.702 ,18.6291 ,18.6291 ,566.209 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3727 ,3611
76,5860 ,5852 ,0.485795 ,-2.81533 ,-999.95 ,584.805 ,37.3424 ,37.3424 ,314.63 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3727 ,3722
76,5866 ,5587 ,-0.124295 ,-3.46627 ,-999.95 ,577.88 ,-14.9838 ,-14.9838 ,211.275 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3730 ,3528
76,5866 ,5699 ,-0.307327 ,-1.05593 ,-999.95 ,613.019 ,-7.46599 ,-7.46599 ,571.193 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3730 ,3599
76,5866 ,5709 ,0.11367 ,-1.96593 ,-999.95 ,604.317 ,4.26924 ,4.26924 ,460.482 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3730 ,3604
76,5866 ,5714 ,0.524231 ,-1.145 ,-999.95 ,610.021 ,12.3751 ,12.3751 ,562.697 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3730 ,3611
76,5866 ,5852 ,-0.169562 ,-2.74757 ,-999.95 ,591.272 ,-15.9098 ,-15.9098 ,327.764 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3730 ,3722
76,5872 ,5587 ,-0.839659 ,-3.23598 ,-999.95 ,561.668 ,-77.9718 ,-77.9718 ,249.133 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3733 ,3528
76,5872 ,5709 ,-0.277884 ,-1.81088 ,-999.95 ,604.382 ,-14.2289 ,-14.2289 ,483.747 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3733 ,3604
76,5872 ,5714 ,0.3097 ,-1.08071 ,-999.95 ,613.165 ,6.32445 ,6.32445 ,568.777 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3733 ,3611
76,5872 ,5852 ,-0.729614 ,-2.52544 ,-999.95 ,579.983 ,-56.0214 ,-56.0214 ,364.364 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3733 ,3722
76,5877 ,5587 ,-0.894163 ,-3.06285 ,-999.95 ,562.298 ,-80.1331 ,-80.1331 ,275.706 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,-999.95 ,3736 ,3528
